formula,nombre,tipo_compuesto,descripcion,geometria_molecular,reacciones_tipicas,n_elementos,total_atomos,masa_molar,n_H,n_C,n_N,n_O,n_S,n_P,n_halogen,n_metal,n_nonmetal,hc_ratio,ho_ratio,co_ratio,no_ratio,tiene_OH,tiene_COOH,tiene_CO3,tiene_SO4,tiene_NO3,tiene_NO2,tiene_PO4,tiene_NH,es_diatomica,es_homoatomica,es_acido,es_base,es_sal,es_oxido,es_organica,tiene_carbono,tiene_nitrogeno,tiene_oxigeno,tiene_fosforo,tiene_azufre,tiene_metal,n_tipos_metal,oxido_Fe_tipo,es_Fe_oxido_III,es_Fe_oxido_II_III,es_nitrato,es_nitrito,es_fluoruro,es_cloruro,es_bromuro,es_yoduro,ratio_O_total,ratio_metal_total,es_oxoacido,es_anhidrido,n_enlaces_estimados,tipo_enlace,es_geometria_lineal,n_atomos_3d,n_bonds_3d,spread_3d,max_dist_3d,es_lineal_3d,tiene_coords_3d,bond_ratio_3d,centroide_x,centroide_y,centroide_z
O₃,Ozono,Óxido,Trioxígeno. Capa de ozono. Desinfectante.,Lineal / Angular,,1,3,47.997,0,0,0,3,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1,2,covalente_apolar,1,3,2,0.0,0.0,1,0,0.6667,0.0,0.0,0.0
LiNO₃,Nitrato de litio,Nitrato/Nitrito,Sales de fusión. Almacenamiento energía.,Trigonal plana / Angular,,3,5,68.945,0,0,1,3,0,0,0,1,4,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
Mg(NO₃)₂,Nitrato de magnesio,Nitrato/Nitrito,Fertilizante foliar. Pirotecnia.,Trigonal plana / Angular,,3,9,148.313,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Al(NO₃)₃,Nitrato de aluminio,Nitrato/Nitrito,Reactivo. Recubrimientos de óxido.,Trigonal plana / Angular,,3,13,212.994,0,0,3,9,0,0,0,1,12,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6923,0.0769,0,0,12,iónico,0,13,12,0.0,0.0,0,0,0.9231,0.0,0.0,0.0
Fe(NO₃)₃,Nitrato de hierro III,Nitrato/Nitrito,Reactivo analítico. Fotografía.,Trigonal plana / Angular,,3,13,241.857,0,0,3,9,0,0,0,1,12,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6923,0.0769,0,0,12,iónico,0,13,12,0.0,0.0,0,0,0.9231,0.0,0.0,0.0
Fe(NO₃)₂,Nitrato de hierro II,Nitrato/Nitrito,Reductor. Síntesis de hierro.,Trigonal plana / Angular,,3,9,179.853,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Cu(NO₃)₂,Nitrato de cobre II,Nitrato/Nitrito,Nítrico cúprico. Madera envejecida.,Trigonal plana / Angular,,3,9,187.554,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Zn(NO₃)₂,Nitrato de zinc,Nitrato/Nitrito,Síntesis de ZnO. Galvanoplastia.,Trigonal plana / Angular,,3,9,189.388,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Pb(NO₃)₂,Nitrato de plomo II,Nitrato/Nitrito,Reactivo. Explosivo potencial.,Trigonal plana / Angular,,3,9,331.208,0,0,2,6,0,1,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Mn(NO₃)₂,Nitrato de manganeso,Nitrato/Nitrito,Colorante cerámica. Catalizador.,Trigonal plana / Angular,,3,9,178.946,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Co(NO₃)₂,Nitrato de cobalto,Nitrato/Nitrito,Pigmento azul. Reactivo.,Trigonal plana / Angular,,3,9,182.941,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Ni(NO₃)₂,Nitrato de níquel,Nitrato/Nitrito,Galvanoplastia. Catalizador.,Trigonal plana / Angular,,3,9,182.701,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Sr(NO₃)₂,Nitrato de estroncio,Nitrato/Nitrito,Pirotecnia roja. Bengalas.,Trigonal plana / Angular,,3,9,211.628,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Ba(NO₃)₂,Nitrato de bario,Nitrato/Nitrito,Pirotecnia verde. Oxidante.,Trigonal plana / Angular,,3,9,261.335,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Ag(NO₃)₂,Nitrato de plata II,Nitrato/Nitrito,Espejo de plata. Fotografía.,Trigonal plana / Angular,,3,9,231.876,0,0,2,6,0,0,0,1,8,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6667,0.1111,0,0,8,iónico,0,9,8,0.0,0.0,0,0,0.8889,0.0,0.0,0.0
Bi(NO₃)₃,Nitrato de bismuto,Nitrato/Nitrito,Síntesis de Bi₂O₃. Farmacéutico.,Trigonal plana / Angular,,3,13,394.992,0,0,3,9,0,0,0,1,12,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6923,0.0769,0,0,12,iónico,0,13,12,0.0,0.0,0,0,0.9231,0.0,0.0,0.0
Tl(NO₃),Nitrato de talio,Nitrato/Nitrito,Veneno de roedores. Muy tóxico.,Trigonal plana / Angular,,3,5,266.387,0,0,1,3,0,0,0,1,4,0.0,0.0,0.0,0.3333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
LiNO₂,Nitrito de litio,Nitrato/Nitrito,Inhibidor de corrosión hormigón.,Trigonal plana / Angular,,3,4,52.946,0,0,1,2,0,0,0,1,3,0.0,0.0,0.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5,0.25,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
Mg(NO₂)₂,Nitrito de magnesio,Nitrato/Nitrito,Aditivo hormigón. Anticongelante.,Trigonal plana / Angular,,3,7,116.315,0,0,2,4,0,0,0,1,6,0.0,0.0,0.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
Ca(NO₂)₂,Nitrito de calcio,Nitrato/Nitrito,Acelerador fraguado. Inhibidor corrosión.,Trigonal plana / Angular,,3,7,132.088,0,0,2,4,0,0,0,1,6,0.0,0.0,0.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
Ba(NO₂)₂,Nitrito de bario,Nitrato/Nitrito,Reactivo de laboratorio.,Trigonal plana / Angular,,3,7,229.337,0,0,2,4,0,0,0,1,6,0.0,0.0,0.0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5714,0.1429,0,0,6,iónico,0,7,6,0.0,0.0,0,0,0.8571,0.0,0.0,0.0
LiCl,Cloruro de litio,Haluro,Deshumidificador. Soldadura de aluminio.,Iónico,,2,2,42.394,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
LiF,Fluoruro de litio,Haluro,Optica UV. Escintilador. Electrolito.,Iónico,,2,2,25.939,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
LiBr,Bromuro de litio,Haluro,Absorbente en sistemas de refrigeración.,Iónico,,2,2,86.845,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
LiI,Yoduro de litio,Haluro,Electrolito celda solar. Síntesis.,Iónico,,2,2,133.845,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
KF,Fluoruro de potasio,Haluro,Flux de soldadura. Síntesis orgánica.,Iónico,,2,2,58.096,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
KBr,Bromuro de potasio,Haluro,Sedante. Fotografía infrarroja.,Iónico,,2,2,119.002,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
KI,Yoduro de potasio,Haluro,Protección tiroidea. Reactivo de yodo.,Iónico,,2,2,166.002,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
RbCl,Cloruro de rubidio,Haluro,Investigación biológica. Sustituto NaCl.,Iónico,,2,2,120.921,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
CsCl,Cloruro de cesio,Haluro,Gradiente densidad ultracentrifugación.,Iónico,,2,2,168.358,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
CaF₂,Fluoruro de calcio,Haluro,Fluorita. Lentes ópticas. Pasta dental.,Iónico,,2,3,78.074,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
BaF₂,Fluoruro de bario,Haluro,Escintilador. Lentes IR.,Iónico,,2,3,175.323,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
SrCl₂,Cloruro de estroncio,Haluro,Sensibilidad dental. Fuego rojo.,Iónico,,2,3,158.526,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
SrBr₂,Bromuro de estroncio,Haluro,Sedante histórico. Reactivo.,Iónico,,2,3,247.428,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
BaCl₂,Cloruro de bario,Haluro,Reactivo analítico sulfatos. Tóxico.,Iónico,,2,3,208.233,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
BaBr₂,Bromuro de bario,Haluro,Imagen de rayos X.,Iónico,,2,3,297.135,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
SnCl₂,Cloruro de estaño II,Haluro,Reductor. Chapado de estaño.,Iónico,,2,3,189.616,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
SnCl₄,Cloruro de estaño IV,Haluro,Catalizador. Chapado de estaño.,Iónico,,2,5,260.522,0,0,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
PbCl₂,Cloruro de plomo II,Haluro,Cerusita. Pigmento. Tóxico.,Iónico,,2,3,278.106,0,0,0,0,0,1,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
PbBr₂,Bromuro de plomo II,Haluro,Celdas solares de perovskita.,Iónico,,2,3,367.008,0,0,0,0,0,1,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
MnCl₂,Cloruro de manganeso,Haluro,Nutriente. Reactivo. Catalizador.,Iónico,,2,3,125.844,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
CoCl₂,Cloruro de cobalto,Haluro,Indicador de humedad (azul → rosa).,Iónico,,2,3,129.839,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
NiCl₂,Cloruro de níquel,Haluro,Galvanoplastia de níquel. Catalizador.,Iónico,,2,3,129.599,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
CrCl₃,Cloruro de cromo III,Haluro,Curtido de cuero. Catalizador.,Iónico,,2,4,158.355,0,0,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.25,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
TiCl₄,Cloruro de titanio IV,Haluro,Catalizador Ziegler-Natta. Polietileno.,Iónico,,2,5,189.679,0,0,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
TiCl₃,Cloruro de titanio III,Haluro,Catalizador. Reductor.,Iónico,,2,4,154.226,0,0,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.25,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
VCl₃,Cloruro de vanadio III,Haluro,Catalizador. Síntesis de V₂O₅.,Iónico,,2,4,157.301,0,0,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.25,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
ZrCl₄,Cloruro de zirconio IV,Haluro,Catalizador. Circonia estabilizada.,Iónico,,2,5,233.036,0,0,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
HgCl₂,Cloruro de mercurio II,Haluro,Sublimado corrosivo. Antiséptico histórico.,Iónico,,2,3,271.498,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
Hg₂Cl₂,Cloruro de mercurio I,Haluro,Calomelano. Electrodo referencia.,Iónico,,2,4,472.09,0,0,0,0,0,0,2,2,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.5,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
AgBr,Bromuro de plata,Haluro,Fotosensible. Emulsión fotográfica.,Iónico,,2,2,187.772,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
AgI,Yoduro de plata,Haluro,Siembra de nubes. Fotosensible.,Iónico,,2,2,234.772,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
CuCl,Cloruro de cobre I,Haluro,Nantoquita. Catalizador. Síntesis.,Iónico,,2,2,98.999,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
CuCl₂,Cloruro de cobre II,Haluro,Fungicida. Catalizador Deacon.,Iónico,,2,3,134.452,0,0,0,0,0,0,2,1,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.3333,0,0,2,iónico,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
CuBr,Bromuro de cobre I,Haluro,Catalizador ATRP. Síntesis orgánica.,Iónico,,2,2,143.45,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.5,0,0,1,iónico,0,2,1,0.0,0.0,0,0,0.5,0.0,0.0,0.0
AuCl₃,Cloruro de oro III,Haluro,Nanopartículas de Au. Catalizador.,Iónico,,2,4,303.326,0,0,0,0,0,0,3,1,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.25,0,0,3,iónico,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
PtCl₄,Cloruro de platino IV,Haluro,Precursor catalizadores Pt.,Iónico,,2,5,336.896,0,0,0,0,0,1,4,1,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
PCl₃,Tricloruro de fósforo,Haluro,Síntesis orgánica. Pesticidas.,Iónico,,2,4,137.333,0,0,0,0,0,1,3,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,3,covalente_polar,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
PCl₅,Pentacloruro de fósforo,Haluro,Reactivo de cloración. Ácido de Lewis.,Iónico,,2,6,208.239,0,0,0,0,0,1,5,0,6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,5,covalente_polar,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
SOCl₂,Cloruro de tionilo,Haluro,Cloración de ácidos carboxílicos.,Iónico,,3,4,118.965,0,0,0,1,1,0,2,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.25,0.0,0,0,3,covalente_polar,0,4,3,0.0,0.0,0,0,0.75,0.0,0.0,0.0
NOCl,Cloruro de nitrosilo,Haluro,Agente clorinante. Gas tóxico.,Iónico,,3,3,65.459,0,0,1,1,0,0,1,0,3,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3333,0.0,0,0,2,covalente_polar,0,3,2,0.0,0.0,0,0,0.6667,0.0,0.0,0.0
Li₂CO₃,Carbonato de litio,Carbonato,Trastorno bipolar. Baterías Li-ion.,Trigonal plana (CO₃),,3,6,73.89,0,1,0,3,0,0,0,2,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,0.3333,0,0,5,iónico,0,6,5,0.0,0.0,0,0,0.8333,0.0,0.0,0.0
BaCO₃,Carbonato de bario,Carbonato,Witherita. Veneno ratas. Vidrio.,Trigonal plana (CO₃),,3,5,197.335,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
SrCO₃,Carbonato de estroncio,Carbonato,Estroncionita. Pirotecnia roja.,Trigonal plana (CO₃),,3,5,147.628,0,1,0,3,0,0,0,1,4,0.0,0.0,0.333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,4,iónico,0,5,4,0.0,0.0,0,0,0.8,0.0,0.0,0.0
